6,56,55,81,105,53,81,81,61
7,71,92,91,51,108,71,84,72
8,92,58,70,96,56,104,101,64
0,62,52,61,77,57,91,71,93
1,69,65,59,79,88,88,93,59
2,98,51,89,73,103,67,64,87
3,107,102,79,69,91,92,64,81
4,91,66,72,89,73,57,78,81
5,53,80,62,102,64,89,53,105
6,54,79,101,84,91,108,77,67
7,76,50,100,103,69,71,58,59
8,62,66,59,75,106,61,97,69
0,60,75,92,93,83,66,94,104
1,68,109,88,99,69,56,54,91
2,93,79,107,53,76,76,59,55
3,78,108,106,84,85,56,77,79
4,102,94,100,72,54,86,60,72
5,92,69,103,72,107,104,99,70
6,85,99,53,107,103,76,82,50
7,65,64,103,78,74,68,65,108
8,99,75,52,50,104,71,53,67
0,103,99,65,59,68,90,77,63
1,89,80,66,95,98,100,69,53
2,51,94,87,71,97,74,82,109
3,57,102,107,82,64,77,81,82
4,108,86,95,87,108,92,78,81
5,70,97,72,89,51,92,50,62
6,77,55,104,51,75,57,55,108
7,84,69,53,79,83,75,99,81
8,101,58,61,59,92,84,106,64
0,90,83,68,109,52,91,83,56
1,87,94,88,60,99,66,82,63
2,71,98,93,88,65,76,51,93
3,105,97,94,81,54,85,51,70
4,61,87,106,76,63,64,76,80
5,95,89,104,57,109,81,66,96
6,64,73,88,98,94,106,104,75
7,65,61,81,104,108,90,84,55
8,80,52,63,74,91,66,82,66
0,76,109,79,79,59,84,78,105
1,88,57,95,99,104,105,91,98
2,90,96,94,81,54,106,107,105
3,61,104,91,73,95,108,56,87
4,57,93,87,57,69,93,86,106
5,100,79,52,50,70,107,85,96
6,101,87,60,51,82,63,75,98
7,76,73,80,109,90,85,66,93
8,98,78,108,63,74,85,79,92
0,57,51,64,92,85,87,73,74
1,76,64,59,96,64,85,71,52
2,88,64,109,74,70,96,73,59
3,80,94,97,86,96,82,75,50
4,73,73,57,78,50,87,88,98
5,64,62,56,79,99,86,58,84
6,69,82,74,79,69,100,76,50
7,64,70,107,85,52,78,102,68
8,55,56,54,106,79,88,54,87
0,90,84,94,103,99,99,63,76
1,59,56,81,93,54,61,98,60
2,100,79,81,103,51,102,99,108
3,87,53,108,82,106,107,57,78
4,56,50,88,89,52,68,58,90
5,80,108,101,107,93,63,84,85
6,66,81,99,71,82,51,51,52
7,70,55,64,50,92,78,50,95
8,80,105,74,76,53,94,68,101
0,61,71,108,81,99,60,51,76
1,62,57,109,108,101,62,72,96
2,83,68,86,96,72,82,103,93
3,80,80,80,65,82,82,70,90
4,81,84,51,84,60,65,90,77
5,100,99,58,67,98,61,91,89
6,57,96,74,75,107,103,95,83
7,50,93,65,97,75,83,53,102
8,79,103,64,53,83,107,66,103
0,77,84,96,103,105,55,69,58
1,76,75,103,59,65,78,85,52
2,58,93,74,81,65,55,70,103
3,104,86,70,66,58,57,74,64
4,58,59,79,66,76,62,52,95
5,79,52,74,87,71,96,76,98
6,80,53,69,93,51,73,66,67
7,100,81,65,74,56,104,53,54
8,98,103,84,60,95,73,59,59
0,105,68,58,57,91,73,96,60
1,55,83,83,105,109,51,101,58
2,99,99,65,88,92,64,97,78
3,62,85,84,85,108,66,93,84
4,61,65,88,67,74,60,93,97
5,95,61,63,85,80,55,98,54
6,54,103,98,60,96,50,72,98
7,99,97,95,87,104,79,65,66
8,51,89,83,105,86,70,86,70
0,52,95,102,95,51,63,88,98
1,85,57,88,69,102,103,109,82
2,78,74,88,103,89,74,58,76
3,79,53,64,71,51,92,103,52
4,61,98,60,105,77,75,85,91
5,60,106,63,63,68,75,88,52
6,82,50,83,72,78,85,76,52
7,51,109,109,106,70,79,106,56
8,97,51,91,55,59,67,73,108
0,67,62,61,55,59,93,50,71
1,74,105,67,90,76,78,73,51
2,106,63,83,66,65,97,63,59
3,93,87,74,75,54,65,80,105
4,104,105,75,82,97,57,108,96
5,61,98,53,66,54,107,104,68
6,83,98,76,76,74,82,102,92
7,80,52,65,75,60,78,64,82
8,56,97,57,81,101,93,85,108
0,95,78,78,77,65,59,99,80
1,81,103,56,94,86,99,91,101
2,71,52,87,83,107,57,77,107
3,81,109,76,99,70,80,55,51
4,76,57,98,53,79,71,74,109
5,108,77,84,97,108,62,66,52
6,50,57,81,92,108,78,78,90
7,81,60,84,92,90,75,106,94
8,59,62,51,62,96,103,105,70
0,103,94,89,105,75,53,86,50
1,91,81,96,68,105,95,72,79
2,60,83,106,87,81,53,70,84
3,109,52,81,74,60,89,58,73
4,56,89,83,101,108,69,72,66
5,65,99,67,55,55,51,63,105
6,82,55,101,104,59,66,102,75
7,71,107,75,99,104,101,96,80
8,75,82,87,88,53,52,87,109
0,55,56,72,75,93,74,80,52
1,98,85,73,72,104,87,66,80
2,77,93,60,99,68,94,86,86
3,57,62,92,93,65,60,105,96
4,81,87,96,98,72,93,60,71
5,77,73,94,74,90,76,95,71
6,76,92,89,82,67,61,95,67
7,93,85,92,94,106,102,103,59
8,73,82,90,56,50,53,65,105
0,79,82,84,77,62,69,79,101
1,105,106,76,55,91,107,100,84
2,71,94,104,81,77,56,75,67
3,102,98,51,69,76,82,51,70
4,65,64,107,68,105,102,106,72
5,107,85,61,85,81,93,81,84
6,61,82,104,106,51,99,71,104
7,90,50,100,106,82,70,73,56
8,74,91,90,88,76,51,50,86
0,86,91,92,74,66,54,103,71
1,78,73,77,99,101,55,103,50
2,62,95,69,97,77,62,73,66
3,55,96,82,75,105,82,80,108
4,76,64,56,92,62,82,102,75
5,57,60,90,107,95,76,84,64
6,85,51,79,77,81,108,91,91
7,53,51,55,56,54,104,56,95
8,97,99,86,90,86,87,101,74
0,98,63,73,91,85,68,55,64
1,90,73,52,72,58,77,60,105
2,91,70,94,56,75,80,74,73
3,92,62,105,86,55,68,94,61
4,96,64,93,100,105,61,50,73
5,79,52,57,50,67,95,60,91
6,88,102,95,59,62,92,91,90
7,73,56,107,61,73,100,104,76
8,51,100,60,58,50,55,61,98
0,82,72,63,78,63,92,83,79
1,93,106,97,101,71,104,82,87
2,57,77,92,109,59,67,71,71
3,103,78,80,87,69,57,52,93
4,108,66,98,78,84,56,60,109
5,102,58,54,93,60,100,81,71
6,60,50,101,106,89,94,52,106
7,93,92,98,54,100,86,101,88
8,76,81,55,86,87,86,93,51
0,53,75,77,99,52,86,89,96
1,76,63,94,64,98,69,63,96
2,79,98,62,109,95,98,52,96
3,62,94,54,57,53,79,95,72
4,104,104,109,85,57,92,105,61
5,82,51,91,73,98,89,95,51
6,107,66,102,95,81,85,71,75
7,59,57,50,64,83,108,64,53
8,97,93,103,102,72,107,80,107
0,67,66,56,83,90,80,65,89
1,97,98,102,80,67,102,80,52
2,87,100,106,76,52,51,72,108
3,109,55,64,88,98,97,61,86
4,92,109,64,64,70,50,53,89
5,109,107,57,78,98,59,96,57
6,73,72,84,56,96,82,73,54
7,68,82,61,75,74,79,81,94
8,65,92,79,93,57,109,65,53
0,55,55,106,91,71,67,88,99
1,101,78,51,102,65,99,73,90
2,109,85,60,90,93,85,91,99
3,78,72,80,89,65,95,74,89
4,83,66,72,100,50,85,72,62
5,87,56,108,60,108,65,78,96
6,103,73,93,93,97,98,92,50
7,50,60,82,50,85,50,100,81
8,104,60,90,61,57,109,89,61
0,55,69,80,80,94,75,55,81
1,60,79,76,105,54,108,104,64
2,96,70,70,89,77,50,50,52
3,105,55,68,58,50,92,59,74
4,100,52,103,97,80,106,55,90
5,77,83,65,88,55,63,52,80
6,65,94,82,103,61,94,54,91
7,65,60,63,57,103,63,106,72
8,108,97,100,85,74,97,68,68
0,64,88,104,101,64,68,69,95
1,84,62,52,88,57,103,61,90
2,64,74,65,53,58,80,80,85
3,83,71,63,107,55,67,63,86
4,103,54,107,108,75,109,101,76
5,73,88,74,68,70,63,74,76
6,58,89,100,97,87,101,83,78
7,77,109,80,95,64,109,100,60
8,77,97,70,72,108,87,79,62
0,70,52,102,65,52,91,107,51
1,83,104,95,93,53,89,97,73
2,54,89,96,54,108,55,57,109
3,57,83,107,75,92,107,57,78
4,97,54,101,96,51,76,60,74
5,90,89,98,82,86,101,73,69
6,107,53,52,53,96,50,77,70
7,77,90,64,67,86,62,77,60
8,75,109,108,96,60,99,57,89
0,96,52,53,88,106,93,83,82
1,74,51,75,64,60,108,97,88
2,63,103,108,61,92,92,104,90
3,82,106,84,108,55,90,50,66
4,100,98,61,64,94,103,105,102
5,64,81,89,82,68,84,58,94
6,76,79,81,82,104,108,60,77
7,69,88,95,52,103,94,63,83
8,81,65,66,88,81,100,75,98
0,88,57,107,99,109,108,100,64
1,75,107,93,92,80,63,78,104
2,54,91,88,76,83,89,69,98
3,79,93,109,69,85,75,77,70
4,54,90,61,101,64,64,97,59
5,64,50,93,50,73,74,98,86
6,88,106,54,95,101,92,75,84
7,71,90,70,108,52,108,74,73
8,96,88,103,94,54,94,82,107
0,109,72,57,75,66,63,51,74
1,81,102,52,75,54,90,52,72
2,72,80,91,107,61,87,108,83
3,106,101,68,108,82,59,61,74
4,89,51,74,59,91,108,61,77
5,76,78,78,106,58,57,105,61
6,104,65,72,73,69,60,74,87
7,103,73,53,102,61,66,55,85
8,73,89,87,84,79,58,107,81
0,53,65,104,52,53,72,103,71
1,63,69,60,106,78,90,89,94
2,52,87,60,93,62,78,52,63
3,97,60,50,60,92,52,88,73
4,108,107,105,99,104,59,66,61
5,54,98,94,82,73,108,86,55
6,104,79,97,98,109,52,101,78
7,71,79,96,67,85,98,78,92
8,97,61,103,84,102,76,69,67
0,77,52,73,89,92,79,83,53
1,107,61,55,109,66,56,53,88
2,89,59,60,65,64,81,82,83
3,79,70,87,102,105,88,57,84
4,80,70,82,93,84,89,80,55
5,109,106,106,60,103,79,52,107
6,72,70,96,82,84,79,105,102
7,90,55,63,60,76,106,105,54
8,71,57,102,70,55,73,67,76
0,102,107,90,58,80,78,78,104
1,88,71,103,108,104,51,93,103
2,61,94,70,85,78,66,64,97
3,97,64,75,103,107,85,63,73
4,105,64,53,64,78,85,50,103
5,70,93,99,62,104,102,73,53
6,95,64,59,70,104,64,87,79
7,98,90,66,72,87,51,58,97
8,75,62,70,97,85,60,92,80
0,80,64,100,63,68,74,82,66
1,64,102,74,71,58,104,54,99
2,61,60,96,67,61,83,75,89
3,63,89,102,52,100,86,62,69
4,57,93,94,55,82,91,104,64
5,69,56,87,90,64,87,93,78
6,89,65,62,104,62,93,65,60
7,92,105,97,56,95,92,66,76
8,64,57,73,59,70,108,57,50
0,100,63,86,92,107,58,53,105
1,77,85,79,109,52,74,60,87
2,72,80,93,98,68,56,70,69
3,75,56,102,54,109,79,80,89
4,54,69,64,104,57,57,98,108
5,70,68,52,102,67,101,61,101
6,78,98,83,103,81,108,96,101
7,54,53,74,52,80,104,78,77
8,91,100,106,89,88,96,72,69
0,81,66,101,54,93,81,95,80
1,66,103,75,85,93,101,96,50
2,101,50,83,81,73,103,90,71
3,59,74,61,83,74,57,92,75
4,51,108,64,108,62,67,84,65
5,58,83,105,89,70,62,50,85
6,62,66,98,84,69,57,95,70
7,104,69,73,76,75,83,65,72
8,56,54,71,94,99,82,91,61
0,92,90,67,67,93,54,69,55
1,100,91,82,91,69,62,102,61
2,77,109,74,59,69,65,98,74
3,52,85,103,84,85,77,57,71
4,77,58,91,77,90,87,68,78
5,70,76,87,76,100,78,68,105
6,70,70,68,94,93,92,76,60
7,68,100,71,51,88,58,66,91
8,95,64,53,106,99,53,54,56
0,106,71,67,65,65,60,51,77
1,72,71,84,65,79,61,102,73
2,103,64,51,50,89,52,86,64
3,81,92,52,85,100,71,100,93
4,103,67,77,56,106,57,62,58
5,66,105,68,105,98,80,104,55
6,51,88,89,85,99,90,98,77
7,83,92,89,71,85,65,90,101
8,86,58,87,80,71,91,94,86
0,62,80,91,105,68,61,72,98
1,77,58,95,53,85,98,65,96
2,94,93,94,57,77,103,88,84
3,87,94,79,58,82,55,58,50
4,75,77,65,66,54,53,77,67
5,52,59,59,67,60,95,106,83
6,103,70,60,90,50,101,94,77
7,73,54,61,82,97,70,109,98
8,54,71,60,76,83,58,57,66
0,99,89,87,109,108,60,60,53
1,72,79,91,56,80,69,67,96
2,65,50,105,99,69,96,91,79
3,50,107,51,56,85,98,50,82
4,82,91,76,93,109,77,66,97
5,62,89,69,50,71,54,88,90
6,86,55,75,53,65,58,78,84
7,51,89,81,69,75,107,69,72
8,84,61,82,99,79,107,82,80
0,56,104,73,108,70,73,75,53
1,98,108,81,108,74,88,58,100
2,66,57,52,69,93,93,82,75
3,59,53,60,82,51,83,61,81
4,81,64,85,103,99,92,64,98
5,88,73,73,62,54,80,50,75
6,88,87,92,102,105,80,91,61
7,77,104,67,50,95,82,103,64
8,66,105,82,68,108,93,85,78
0,86,80,87,96,72,57,86,104
1,81,95,97,74,77,60,89,66
2,106,103,78,90,88,79,80,55
3,52,89,91,82,108,73,81,66
4,64,97,104,66,86,91,76,73
5,102,94,54,77,100,79,64,65
6,99,70,80,71,88,68,99,107
7,89,99,69,73,59,54,71,60
8,109,79,53,105,76,58,100,60
0,54,69,103,80,76,97,109,54
1,96,78,50,73,81,67,100,78
2,58,92,64,88,93,101,84,95
3,95,96,96,55,103,73,72,83
4,107,109,97,93,58,81,89,81
5,106,106,87,88,90,85,90,79
6,62,61,107,77,68,94,52,68
7,72,62,55,89,74,69,62,74
8,93,102,103,53,83,60,84,73
0,94,103,50,78,56,53,109,105
1,55,104,59,63,72,55,94,88
2,98,105,57,87,67,87,56,78
3,96,107,100,103,63,104,99,62
4,89,78,98,106,64,66,109,78
5,68,67,101,86,57,97,70,75
6,68,102,79,62,77,88,109,50
7,57,67,52,58,107,108,61,106
8,96,58,67,86,73,57,100,107
0,102,87,57,58,53,84,108,85
1,108,96,68,104,50,51,61,73
2,91,84,85,71,94,69,96,103
3,86,104,98,57,88,67,94,71
4,94,74,57,60,51,65,90,55
5,65,90,59,78,57,56,100,75
6,66,50,92,78,64,84,92,93
7,90,73,72,100,101,76,77,60
8,98,109,83,101,52,87,89,86
0,96,103,89,79,87,51,82,86
1,99,86,105,82,74,98,69,60
2,82,69,88,50,69,104,77,109
3,58,108,78,99,85,63,52,90
4,58,55,57,51,106,63,88,75
5,101,82,98,62,99,74,54,67
6,61,53,95,67,93,80,63,70
7,83,93,63,89,60,98,70,97
8,95,73,101,61,73,102,62,66
0,62,100,72,58,56,73,99,101
1,78,83,66,59,101,98,50,75
2,109,96,58,92,68,104,57,63
3,101,75,96,106,85,54,92,70
4,106,85,85,64,50,54,69,70
5,50,58,86,74,57,94,64,86
6,100,102,109,106,58,57,101,73
7,76,62,86,97,70,103,52,53
8,79,66,66,55,98,56,105,93
0,56,102,103,103,108,51,89,96
1,95,78,50,72,65,108,107,73
2,51,98,59,106,63,57,58,105
3,64,87,56,77,57,82,58,53
4,55,97,51,80,93,61,58,78
5,76,74,80,86,63,100,92,79
6,96,51,94,73,103,60,61,56
7,62,90,53,69,91,108,55,86
8,95,81,60,92,69,90,50,83
0,102,64,50,72,83,54,102,76
1,71,98,65,90,104,105,106,53
2,87,62,97,95,93,82,95,82
3,74,94,81,72,98,69,75,98
4,69,74,75,98,93,84,59,97
5,79,89,59,86,91,105,74,61
6,96,52,62,59,62,84,90,90
7,58,94,50,63,100,75,83,96
8,68,63,83,68,86,60,79,78
0,86,64,55,106,85,81,80,79
1,108,86,50,85,57,54,86,89
2,66,88,82,73,107,79,100,103
3,104,59,96,67,55,70,78,55
4,70,83,78,90,68,59,94,107
5,82,59,51,68,70,106,69,73
6,101,50,88,108,86,70,59,68
7,93,94,54,69,107,89,71,104
8,79,84,80,63,82,105,99,76
0,90,51,53,58,70,82,60,73
1,52,50,89,104,67,55,53,86
2,66,57,87,80,72,104,93,107
3,103,83,72,90,109,90,84,109
4,100,52,61,75,96,107,90,88
5,87,92,105,109,66,82,77,107
6,91,69,90,89,86,68,55,109
7,62,83,81,66,71,54,58,84
8,62,88,86,83,78,65,102,90
0,102,80,55,101,58,52,92,51
1,77,57,75,106,75,86,68,76
2,108,106,106,67,77,98,99,58
3,67,77,64,51,83,88,67,66
4,79,58,76,105,96,90,65,51
5,101,81,50,68,103,56,73,77
6,52,93,73,72,103,82,71,92
7,108,85,97,79,71,92,77,54
8,57,53,79,102,75,50,78,86
0,85,63,86,73,104,98,70,86
1,106,108,68,90,69,78,78,101
2,101,66,57,52,78,106,70,93
3,76,60,99,79,108,100,104,82
4,53,91,90,108,87,87,74,96
5,106,94,86,87,78,108,86,54
6,52,58,105,93,102,103,80,67
7,79,78,54,60,109,99,104,95
8,53,100,70,74,72,100,50,56
0,52,68,87,75,65,81,68,104
1,74,78,53,87,105,68,89,65
2,80,51,86,99,78,58,73,106
3,61,88,97,50,62,88,73,52
4,70,106,106,90,102,96,92,109
5,78,67,71,87,80,89,74,80
6,56,101,67,83,87,72,72,60
7,60,70,52,94,93,86,53,90
8,86,71,92,53,92,53,107,66
0,79,80,94,61,65,92,64,98
1,52,62,88,68,69,87,87,85
2,107,106,62,81,58,100,59,105
3,84,56,106,97,58,68,80,105
4,53,54,89,57,107,60,74,91
5,107,106,88,54,87,68,67,51
6,102,74,65,53,87,91,59,88
7,81,90,63,88,84,97,65,94
8,98,56,78,60,76,94,91,89
0,87,87,72,107,54,56,79,54
1,76,67,75,98,93,92,83,95
2,51,103,75,106,78,69,68,98
3,75,56,65,56,53,99,107,81
4,75,67,87,109,59,62,98,54
5,96,83,87,60,82,72,102,71
6,74,67,56,105,91,97,102,56
7,62,108,59,51,52,93,54,55
8,100,103,74,91,64,100,64,78
0,79,58,94,82,102,70,55,75
1,76,81,61,92,101,65,109,60
2,76,66,101,79,99,65,58,84
3,80,78,108,82,53,82,88,88
4,104,108,106,77,53,79,107,104
5,52,105,71,101,75,89,59,107
6,103,71,96,107,63,94,63,56
7,63,109,53,64,108,59,98,95
8,103,65,68,70,70,97,51,86
0,57,103,94,105,58,82,74,100
1,90,86,96,92,87,53,86,108
2,98,83,83,54,63,77,89,71
3,85,79,61,92,99,55,55,86
4,68,84,82,71,107,92,106,103
5,82,91,82,86,77,77,61,82
6,71,71,91,66,64,94,66,57
7,52,95,104,51,109,101,105,62
8,62,88,62,60,88,61,96,106
0,84,55,106,64,68,67,105,50
1,107,73,88,90,108,97,98,71
2,62,77,93,92,61,101,71,76
3,51,68,99,55,87,61,65,55
4,99,68,64,102,82,74,77,88
5,108,56,65,52,60,99,76,77
6,70,74,65,105,62,67,74,92
7,62,59,103,70,84,91,53,104
8,58,109,94,109,85,65,73,64
0,68,59,81,90,56,64,69,65
1,73,99,75,86,71,81,62,54
2,53,65,94,80,51,98,71,85
3,50,96,59,67,90,107,100,66
4,92,62,106,63,61,64,87,55
5,70,78,60,57,80,97,83,53
6,100,109,103,53,107,104,70,74
7,63,72,88,94,50,93,101,74
8,51,88,98,104,90,90,96,96
0,69,52,99,84,103,89,96,90
1,108,59,55,65,58,62,84,65
2,71,73,83,62,103,98,61,93
3,83,83,69,97,76,104,83,70
4,92,63,59,97,60,70,60,71
5,91,96,64,75,63,75,75,67
6,50,57,88,65,50,102,51,73
7,66,69,104,84,53,95,57,89
8,72,93,91,64,76,60,108,72
0,78,75,76,84,100,81,50,96
1,88,93,53,95,78,68,74,91
2,86,88,62,64,72,84,99,89
3,94,54,85,77,84,86,97,90
4,50,61,100,69,54,86,101,60
5,77,101,78,101,70,63,68,100
6,72,75,69,86,59,100,93,86
7,62,60,63,109,87,96,60,64
8,76,71,64,96,85,50,102,109
0,83,100,79,91,94,103,100,66
1,106,100,80,56,64,77,89,86
2,57,73,87,56,106,92,76,80
3,100,51,92,106,93,88,56,52
4,103,85,93,108,59,106,75,73
5,59,57,79,95,70,51,55,75
6,97,106,65,52,107,100,58,67
7,91,54,87,65,101,70,52,85
8,71,97,98,68,86,83,94,86
0,100,78,57,72,61,90,100,75
1,102,90,89,98,73,59,105,73
2,51,89,80,108,69,63,66,62
3,57,105,87,75,69,60,61,58
4,99,108,56,52,76,90,79,86
5,69,97,107,67,87,91,51,61
6,93,99,79,68,58,100,74,64
7,72,78,95,86,96,64,78,96
8,65,56,87,80,61,61,70,85
